model,deal,seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
v3.2.4,1,866186,0,0.06,202398,0,1.12,1,0,0,37619,42400
v3.2.3,3,894347,0,16.13,668572,0,2.139,1,0,0,1443772,63129
v3.2.4,1,477017,0,0.05,194840,0,0.811,1,0,0,22928,41587
v3.0.4,1,387354,0,0.07,187326,0,0.902,1,0,0,30289,39144
v3.0.4,1,267032,0,0.00,775,0,0.598,0,0,0,0,414
v3.2.4,3,757172,0,9.38,854703,0,19.16,1,0,0,592912,82217
v3.2.3,3,291632,0,24.78,679181,0,2.328,1,0,0,1867899,64175
v3.0.4,1,858488,0,0.06,191414,0,0.838,1,0,0,16147,39434
v3.0.4,3,633465,0,0.00,977,0,0.722,0,0,0,0,620
v3.2.3,3,919558,0,25.23,671588,0,2.397,1,0,0,1801630,63078
v3.0.4,3,460706,0,0.06,225867,0,0.741,1,0,0,26915,40675
v3.2.4,1,14541,0,0.06,201355,0,0.827,1,0,0,26596,42367
v3.0.4,1,544199,0,0.00,876,0,0.528,0,0,0,0,516
v3.0.4,3,561519,0,0.11,234774,0,0.866,1,0,0,37923,41838
v3.2.4,1,879637,0,0.00,722,0,0.628,0,0,0,0,310
v3.2.3,3,335213,0,12.39,675797,0,2.185,1,0,0,846660,63473
v3.0.4,3,401709,0,0.00,674,0,0.444,0,0,0,0,310
v3.0.4,3,62981,0,0.06,234123,0,0.782,1,0,0,26143,41757
v3.2.3,3,670634,0,0.00,1025,0,1.062,0,0,0,0,620
v3.0.4,3,60288,0,0.06,233732,0,0.746,1,0,0,28387,41432
v3.2.4,3,149452,0,0.00,1227,0,1.923,0,0,0,0,826
v3.2.4,3,612457,0,0.00,621,0,1.818,0,0,0,0,208
v3.2.3,1,175812,0,0.05,195092,0,0.693,1,0,0,9067,41474
v3.0.4,1,497968,0,0.00,674,0,0.567,0,0,0,0,310
v3.2.4,3,753052,0,11.06,857922,0,20.266,1,0,0,669836,82819
v3.2.4,3,920284,0,7.62,854801,0,21.411,1,0,0,371834,82388
v3.2.3,1,822576,0,0.00,722,0,0.441,0,0,0,0,312
v3.2.4,3,322919,0,9.89,856372,0,22.201,1,0,0,599505,82615
v3.2.3,1,926655,0,0.06,200832,0,0.77,1,0,0,43078,42374
v3.2.3,3,354920,0,0.00,823,0,0.895,0,0,0,0,414
v3.2.3,3,113873,0,8.15,667990,0,2.175,1,0,0,367003,63698
v3.0.4,1,503018,0,0.07,191678,0,0.934,1,0,0,29408,40194
v3.2.4,3,298687,0,6.27,855831,0,21.26,1,0,0,314042,83411
v3.0.4,3,251354,0,0.06,224495,0,0.756,1,0,0,14475,41016
v3.2.3,1,728273,0,0.05,189225,0,0.858,0,0,0,10220,40772
v3.2.3,1,411099,0,0.07,197307,0,0.85,1,0,0,56164,41529
v3.2.3,1,998778,0,0.07,191810,0,0.814,1,0,0,38140,40679
v3.2.4,1,772720,0,0.07,192201,0,1.149,1,0,0,26628,40768
v3.2.3,1,574843,0,0.06,195065,0,0.85,1,0,0,25720,40950
v3.2.3,1,344409,0,0.06,187954,0,0.755,1,0,0,36109,40433
v3.2.3,1,508341,0,0.04,188289,0,0.822,0,0,0,9709,40732
v3.2.4,3,79237,0,7.27,856351,0,20.698,1,0,0,427589,82912
v3.2.4,1,584058,0,0.00,1025,0,0.575,0,0,0,0,620
v3.2.3,3,24278,0,0.00,924,0,0.873,0,0,0,0,516
v3.2.4,1,533522,0,0.06,187534,0,0.771,1,0,0,43897,39810
v3.0.4,1,832509,0,0.07,183187,0,0.719,1,0,0,43479,38539
v3.2.3,1,381297,0,0.00,1126,0,0.571,0,0,0,0,722
v3.2.3,3,342845,0,8.51,678099,0,2.318,1,0,0,574098,63973
v3.0.4,1,586737,0,0.07,193689,0,0.876,1,0,0,33745,40386
v3.0.4,1,446621,0,0.06,192004,0,1.08,1,0,0,23943,39820
v3.2.4,3,325544,0,12.12,840885,0,19.747,1,0,0,699708,81495
v3.0.4,1,38223,0,0.05,188948,0,0.788,1,0,0,22276,39195
v3.0.4,1,791606,0,0.07,189021,0,0.854,1,0,0,38232,39143
v3.2.3,1,124982,0,0.00,924,0,0.56,0,0,0,0,516
v3.0.4,1,455033,0,0.06,193856,0,0.866,1,0,0,22180,40183
v3.2.3,3,366645,0,0.00,1025,0,0.993,0,0,0,0,620
v3.2.3,1,649433,0,0.06,190401,0,0.891,1,0,0,25828,40090
v3.0.4,1,303260,0,0.00,775,0,0.524,0,0,0,0,414
v3.2.4,1,186948,0,0.06,201850,0,0.782,1,0,0,24947,42427
v3.2.4,3,521055,0,4.09,853939,0,19.131,1,0,0,269833,82562
v3.0.4,1,656182,0,0.00,977,0,0.559,0,0,0,0,620
v3.2.4,1,864352,0,0.00,1025,0,0.532,0,0,0,0,620
v3.0.4,3,689326,0,0.06,227078,0,0.75,1,0,0,16915,40915
v3.2.4,1,990145,0,0.06,196761,0,0.717,1,0,0,33756,41381
v3.0.4,3,207565,0,0.11,229593,0,1.093,1,0,0,50716,40546
v3.0.4,3,702413,0,0.00,1279,0,0.484,0,0,0,0,927
v3.2.3,1,285834,0,0.06,193701,0,1.139,1,0,0,30422,41330
v3.2.4,3,609309,0,0.51,854221,0,21.087,1,0,0,108342,82674
v3.2.4,3,631147,0,0.00,1024,0,1.721,0,0,0,0,619
v3.2.3,1,313505,0,0.00,823,0,0.551,0,0,0,0,414
v3.2.3,3,146422,0,0.00,924,0,0.818,0,0,0,0,518
v3.2.4,3,498893,0,12.22,844523,0,21.227,1,0,0,791524,81230
v3.2.3,3,925050,0,0.80,667711,0,2.337,0,0,0,31496,63106
v3.0.4,3,492007,0,0.00,977,0,0.555,0,0,0,0,620
v3.0.4,1,970837,0,0.06,193613,0,0.912,1,0,0,25541,40087
v3.0.4,3,25276,0,0.08,227995,0,1.012,1,0,0,32380,40733
v3.0.4,1,411667,0,0.06,189256,0,0.766,1,0,0,36510,39177
v3.2.4,1,93767,0,0.00,1025,0,0.499,0,0,0,0,620
v3.0.4,3,414281,0,0.00,875,0,0.475,0,0,0,0,515
v3.0.4,1,739553,0,0.07,188695,0,0.863,1,0,0,19224,38983
v3.2.3,3,177600,0,2.96,674402,0,1.894,1,0,0,210828,63435
v3.2.4,3,709552,0,1.68,836540,0,20.139,1,0,0,192322,80865
v3.2.3,3,737122,0,6.74,679074,0,2.447,1,0,0,373437,63989
v3.0.4,1,611275,0,0.00,775,0,0.572,0,0,0,0,414
v3.2.4,3,287262,0,0.40,856872,0,20.538,0,0,0,40278,83194
v3.2.3,1,631637,0,0.06,190503,0,0.703,1,0,0,50099,41127
v3.2.3,3,465936,0,0.00,722,0,1.017,0,0,0,0,310
v3.2.4,1,105926,0,0.06,191907,0,0.757,1,0,0,40433,41012
v3.0.4,1,214664,0,0.06,192023,0,0.777,1,0,0,32273,39552
v3.2.3,1,443941,0,0.05,194736,0,0.724,1,0,0,20658,41548
v3.2.3,3,534477,0,27.16,674935,0,1.925,1,0,0,1909117,63431
v3.2.4,1,506097,0,0.05,198039,0,0.882,1,0,0,12652,41541
v3.2.3,1,666993,0,0.06,193041,0,0.912,1,0,0,26029,40846
v3.0.4,3,91781,0,0.08,222644,0,0.793,1,0,0,51735,39408
v3.2.4,3,485657,0,0.00,823,0,1.78,0,0,0,0,414
v3.2.4,1,250896,0,0.07,193421,0,0.855,1,0,0,37087,40824
v3.2.4,3,191183,0,0.00,1126,0,1.533,0,0,0,0,722
v3.2.4,3,476988,0,3.39,852996,0,21.456,1,0,0,265661,81970
v3.0.4,1,661343,0,0.07,193697,0,0.869,1,0,0,32057,39907
v3.2.4,3,860723,0,0.00,924,0,1.47,0,0,0,0,516
v3.2.4,3,368077,0,18.14,846467,0,20.695,1,0,0,1205329,81684
v3.2.3,3,256281,0,19.50,682023,0,2.525,1,0,0,1544368,64874
v3.2.3,3,953448,0,6.67,668430,0,2.265,1,0,0,232679,63726
v3.2.4,3,667373,0,1.99,846838,0,21.302,1,0,0,180121,81947
v3.2.3,3,383006,0,0.00,823,0,0.752,0,0,0,0,414
v3.0.4,3,207170,0,0.15,229863,0,1.035,1,0,0,44489,40821
v3.2.3,1,182483,0,0.06,191383,0,0.795,1,0,0,23358,40943
v3.0.4,1,175812,0,0.06,189548,0,0.872,1,0,0,15392,39602
v3.2.3,1,714106,0,0.06,192843,0,0.699,1,0,0,38175,40623
v3.0.4,1,982180,0,0.05,187243,0,0.96,1,0,0,12615,39007
v3.2.4,1,283336,0,0.00,823,0,0.472,0,0,0,0,414
v3.2.3,1,503373,0,0.00,1126,0,0.447,0,0,0,0,722
v3.0.4,1,105926,0,0.07,186363,0,0.94,1,0,0,46231,39140
v3.0.4,1,368297,0,0.00,876,0,0.665,0,0,0,0,516
v3.2.4,3,719,0,0.00,1025,0,1.676,0,0,0,0,620
v3.2.4,3,15838,0,0.00,520,0,1.561,0,0,0,0,104
v3.2.4,3,292634,0,16.85,855780,0,25.609,0,0,0,1008033,82885
v3.0.4,1,631220,0,0.00,876,0,0.791,0,0,0,0,518
v3.0.4,3,465516,0,0.06,227808,0,0.884,1,0,0,9247,40380
v3.0.4,3,670634,0,0.00,977,0,0.43,0,0,0,0,620
v3.0.4,1,670441,0,0.06,195524,0,0.733,1,0,0,29602,40576
v3.2.4,3,252200,0,0.13,856622,0,21.325,0,0,0,6873,82351
v3.2.4,1,376128,0,0.06,192031,0,0.772,1,0,0,23064,41484
v3.2.3,3,612457,0,0.00,621,0,0.997,0,0,0,0,208
v3.0.4,1,348670,0,0.07,187076,0,0.801,1,0,0,34460,38877
v3.2.3,1,750921,0,0.00,823,0,0.457,0,0,0,0,414
v3.0.4,3,945366,0,0.04,226466,0,1.07,0,0,0,3708,40594
v3.2.3,3,850671,0,0.00,924,0,1.225,0,0,0,0,518
v3.0.4,3,292634,0,0.07,231430,0,0.925,1,0,0,21426,41686
v3.0.4,1,902783,0,0.00,775,0,0.663,0,0,0,0,414
v3.2.4,1,431911,0,0.00,924,0,0.625,0,0,0,0,516
v3.2.3,3,30783,0,0.90,680168,0,2.054,1,0,0,43712,64206
v3.2.4,1,296326,0,0.00,1227,0,0.454,0,0,0,0,826
v3.2.4,3,122928,0,0.41,846910,0,23.849,0,0,0,60961,81554
v3.2.4,1,418368,0,0.00,823,0,0.613,0,0,0,0,414
v3.2.4,3,798004,0,0.00,1126,0,1.623,0,0,0,0,722
v3.2.3,1,333218,0,0.00,924,0,0.618,0,0,0,0,516
v3.0.4,1,303222,0,0.00,876,0,0.551,0,0,0,0,516
v3.2.4,3,310114,0,1.98,852420,0,20.442,1,0,0,158339,82379
v3.2.4,1,253424,0,0.06,197611,0,0.948,1,0,0,37443,42050
v3.0.4,3,284612,0,0.08,234179,0,0.995,1,0,0,29669,41951
v3.0.4,1,369428,0,0.00,1280,0,0.669,0,0,0,0,928
v3.2.4,3,648736,0,0.00,621,0,1.487,0,0,0,0,208
v3.2.4,1,289422,0,0.07,195119,0,0.712,1,0,0,46248,41759
v3.2.3,1,960915,0,0.07,201460,0,0.789,1,0,0,39610,42355
v3.0.4,3,554163,0,0.00,977,0,0.472,0,0,0,0,620
v3.2.4,3,99482,0,25.78,840156,0,20.665,1,0,0,1885807,81532
v3.2.3,1,189843,0,0.07,201092,0,0.739,1,0,0,64759,42281
v3.2.4,1,750336,0,0.00,823,0,0.551,0,0,0,0,416
v3.2.4,3,107924,0,9.67,853095,0,20.157,1,0,0,746995,82586
v3.2.4,1,967511,0,0.05,196432,0,0.755,1,0,0,17891,41223
v3.0.4,3,291882,0,0.06,234497,0,0.884,1,0,0,24775,41775
v3.2.3,1,927685,0,0.07,198782,0,0.721,1,0,0,59503,41729
v3.2.3,3,744056,0,11.70,663796,0,2.064,1,0,0,805117,62498
v3.2.4,3,823379,0,0.00,520,0,1.887,0,0,0,0,104
v3.2.4,3,769329,0,8.35,852232,0,20.057,1,0,0,412273,82186
v3.0.4,1,439428,0,0.00,775,0,0.567,0,0,0,0,414
v3.0.4,1,228611,0,0.06,189860,0,0.912,1,0,0,23523,39358
v3.2.3,3,443559,0,10.14,679687,0,2.036,1,0,0,648461,64367
v3.0.4,1,802463,0,0.06,189929,0,0.886,1,0,0,9179,39240
v3.2.3,3,317708,0,0.00,924,0,0.859,0,0,0,0,516
v3.2.4,1,366349,0,0.07,193136,0,0.776,1,0,0,30702,41339
v3.0.4,1,499173,0,0.00,775,0,0.613,0,0,0,0,414
v3.2.3,3,263224,0,0.00,621,0,1.003,0,0,0,0,208
v3.0.4,1,547964,0,0.00,876,0,0.584,0,0,0,0,516
v3.2.4,1,99967,0,0.06,196797,0,0.803,1,0,0,45280,41493
v3.2.4,1,579228,0,0.07,199668,0,0.743,1,0,0,55795,42041
v3.2.3,1,320988,0,0.00,924,0,0.546,0,0,0,0,516
v3.0.4,3,47070,0,0.08,227123,0,0.907,1,0,0,21093,40572
v3.2.4,3,594675,0,0.00,1126,0,1.446,0,0,0,0,722
v3.0.4,3,616990,0,0.05,234771,0,0.775,1,0,0,10415,42183
v3.0.4,1,879177,0,0.07,191009,0,0.857,1,0,0,34735,39491
v3.0.4,3,962511,0,0.08,228646,0,0.787,1,0,0,44039,41365
v3.2.3,1,204485,0,0.05,194981,0,0.697,1,0,0,29589,41438
v3.2.4,3,256281,0,2.01,855619,0,20.97,1,0,0,173937,83110
v3.2.4,3,174732,0,0.00,1328,0,1.813,0,0,0,0,928
v3.2.4,1,856495,0,0.00,722,0,0.528,0,0,0,0,310
v3.0.4,1,50961,0,0.00,1078,0,0.618,0,0,0,0,722
v3.2.4,1,601755,0,0.08,194271,0,0.823,1,0,0,51413,41550
v3.2.4,3,613992,0,17.51,856821,0,20.933,1,0,0,1602024,82719
v3.0.4,3,124380,0,0.08,226917,0,0.883,1,0,0,61830,40817
v3.2.3,1,917711,0,0.00,823,0,0.576,0,0,0,0,414
v3.2.3,1,383608,0,0.05,194723,0,0.754,1,0,0,26797,41448
v3.0.4,1,79284,0,0.06,192728,0,1.044,1,0,0,26255,39869
v3.2.4,3,176104,0,16.31,841700,0,18.713,1,0,0,1122753,81155
v3.2.3,3,541790,0,10.32,662187,0,2.589,1,0,0,641565,63074
v3.2.3,1,114705,0,0.06,191028,0,0.83,1,0,0,34485,40332
v3.2.3,1,970317,0,0.00,924,0,0.528,0,0,0,0,516
v3.2.3,1,695044,0,0.00,924,0,0.503,0,0,0,0,516
v3.0.4,1,354805,0,0.05,189470,0,0.784,1,0,0,17748,39692
v3.2.4,3,723356,0,16.38,853387,0,21.242,1,0,0,1147961,82151
v3.2.3,1,679261,0,0.00,722,0,0.469,0,0,0,0,310
v3.2.3,1,555305,0,0.06,194325,0,0.729,1,0,0,27960,41314
v3.0.4,3,19905,0,0.06,224345,0,0.85,1,0,0,32390,40961
v3.2.3,1,282965,0,0.06,197649,0,0.697,1,0,0,36864,41414
v3.2.4,3,265147,0,7.40,854629,0,19.181,1,0,0,488248,82447
v3.2.4,1,632132,0,0.06,197588,0,0.783,1,0,0,18944,41590
v3.0.4,3,382825,0,0.00,674,0,0.603,0,0,0,0,310
v3.2.3,3,274179,0,0.00,1025,0,0.881,0,0,0,0,620
v3.0.4,3,269672,0,0.08,230027,0,0.975,1,0,0,31037,40764
v3.2.3,3,613992,0,18.60,679589,0,2.157,1,0,0,1688908,64195
v3.0.4,3,645626,0,0.00,876,0,0.533,0,0,0,0,516
v3.2.3,1,731222,0,0.05,183929,0,0.784,1,0,0,29748,39476
v3.2.4,3,38797,0,10.76,855366,0,22.026,1,0,0,679974,82638
v3.0.4,3,740274,0,0.00,1077,0,0.592,0,0,0,0,721
v3.2.3,3,568842,0,0.00,924,0,1.077,0,0,0,0,516
v3.2.4,1,934400,0,0.00,1025,0,0.595,0,0,0,0,620
v3.2.4,3,680777,0,7.26,847245,0,20.663,1,0,0,559057,81975
v3.0.4,3,820921,0,0.05,234603,0,0.834,1,0,0,12412,41963
v3.2.3,3,438942,0,0.00,621,0,1.061,0,0,0,0,208
v3.0.4,3,755540,0,0.06,230801,0,0.75,1,0,0,18399,41912
v3.2.4,1,596129,0,0.07,202037,0,0.785,1,0,0,25156,42436
v3.0.4,3,586737,0,0.07,227168,0,0.781,1,0,0,54896,41388
v3.2.3,3,776845,0,13.33,669537,0,1.892,1,0,0,1117778,63202
v3.2.3,1,669969,0,0.00,1025,0,0.512,0,0,0,0,620
v3.2.4,1,175812,0,0.05,195092,0,0.665,1,0,0,9067,41474
v3.0.4,3,147546,0,0.00,674,0,0.92,0,0,0,0,310
v3.2.3,3,407865,0,0.00,924,0,0.978,0,0,0,0,516
v3.0.4,1,85121,0,0.07,187220,0,0.862,1,0,0,34805,39662
v3.2.3,1,330865,0,0.00,823,0,0.58,0,0,0,0,414
v3.2.4,1,647182,0,0.06,199003,0,0.877,1,0,0,28567,41897
v3.2.4,1,76909,0,0.05,197011,0,0.72,1,0,0,25826,41913
v3.2.3,3,757007,0,0.00,924,0,0.798,0,0,0,0,516
v3.2.3,3,134349,0,8.32,675408,0,2.021,1,0,0,709998,63496
v3.2.4,1,494825,0,0.06,192001,0,1.021,1,0,0,14044,40612
v3.2.4,3,181206,0,2.38,851696,0,24.654,1,0,0,236670,82308
v3.2.4,3,710008,0,7.92,853955,0,22.468,1,0,0,405581,82612
v3.2.3,3,421673,0,0.00,823,0,0.811,0,0,0,0,414
v3.2.4,1,47508,0,0.06,201777,0,0.801,1,0,0,33617,42402
v3.2.4,3,901800,0,0.00,722,0,1.621,0,0,0,0,310
v3.2.3,3,148717,0,4.86,666115,0,2.338,1,0,0,199727,62555
v3.2.3,1,513498,0,0.00,924,0,0.541,0,0,0,0,516
v3.2.3,1,837851,0,0.05,194413,0,0.883,1,0,0,20884,41479
v3.0.4,3,118187,0,0.00,875,0,0.548,0,0,0,0,515
v3.2.3,1,535812,0,0.07,191285,0,0.735,1,0,0,36365,41084
v3.0.4,3,285834,0,0.06,226190,0,1.04,1,0,0,19462,40540
v3.2.4,3,150672,0,3.35,857676,0,20.665,1,0,0,255784,82330
v3.0.4,1,719106,0,0.07,189985,0,0.673,1,0,0,37535,39194
v3.0.4,1,298357,0,0.00,1280,0,0.598,0,0,0,0,928
v3.2.3,1,283336,0,0.00,823,0,0.859,0,0,0,0,414
v3.2.4,1,487987,0,0.06,190081,0,0.823,1,0,0,21785,40194
v3.0.4,1,535812,0,0.06,185741,0,0.883,1,0,0,34492,39212
v3.2.3,3,910820,0,1.97,676851,0,1.81,1,0,0,168821,64274
v3.2.4,3,99861,0,0.00,1126,0,1.474,0,0,0,0,722
v3.2.4,3,121927,0,22.98,837616,0,21.553,1,0,0,1597413,80419
v3.2.4,3,418368,0,0.00,823,0,1.66,0,0,0,0,414
v3.2.4,1,558472,0,0.05,194586,0,0.801,1,0,0,19761,40990
v3.0.4,3,213543,0,0.00,876,0,0.585,0,0,0,0,518
v3.2.4,1,30369,0,0.00,1126,0,0.539,0,0,0,0,722
v3.0.4,1,195589,0,0.00,876,0,0.555,0,0,0,0,516
v3.2.4,3,251354,0,2.44,846889,0,22.171,1,0,0,229143,82182
v3.0.4,3,969426,0,0.00,876,0,0.528,0,0,0,0,516
v3.0.4,1,74993,0,0.06,192418,0,0.671,1,0,0,15566,39616
v3.2.3,1,762679,0,0.07,194768,0,0.718,1,0,0,50766,41014
v3.2.3,1,177775,0,0.00,924,0,0.492,0,0,0,0,516
v3.2.3,1,364243,0,0.06,195055,0,0.776,1,0,0,26423,41210
v3.2.4,3,526780,0,0.00,722,0,1.794,0,0,0,0,310
v3.0.4,1,598418,0,0.07,190244,0,0.835,1,0,0,34437,39375
v3.2.3,3,494727,0,3.67,662167,0,2.499,1,0,0,243235,62725
v3.0.4,1,224213,0,0.09,194991,0,0.737,1,0,0,78264,40312
v3.2.4,3,828595,0,0.00,621,0,1.692,0,0,0,0,208
v3.2.3,1,389625,0,0.05,193882,0,0.77,1,0,0,13707,41435
v3.2.4,3,833292,0,16.50,859609,0,21.305,1,0,0,1020352,83112
v3.2.4,3,227030,0,10.19,833732,0,24.433,1,0,0,679758,80605
v3.0.4,3,5814,0,0.07,233770,0,0.866,1,0,0,27864,41398
v3.0.4,1,422458,0,0.00,573,0,0.556,0,0,0,0,208
v3.0.4,3,514969,0,0.06,235016,0,0.736,1,0,0,17608,41474
v3.2.4,3,680583,0,0.00,924,0,1.832,0,0,0,0,516
v3.0.4,3,49233,0,0.00,1078,0,0.487,0,0,0,0,722
v3.2.3,3,776078,0,0.00,924,0,1.34,0,0,0,0,516
v3.2.3,3,963145,0,10.35,681928,0,2.137,1,0,0,554407,64615
v3.2.3,1,743021,0,0.06,193657,0,0.754,1,0,0,25689,41421
v3.2.4,1,24246,0,0.00,1126,0,0.585,0,0,0,0,722
v3.2.3,3,990795,0,0.00,924,0,1.052,0,0,0,0,516
v3.0.4,3,288526,0,0.10,232442,0,0.91,1,0,0,72368,41425
v3.0.4,1,788069,0,0.00,876,0,0.573,0,0,0,0,516
v3.2.3,1,590593,0,0.08,196465,0,0.711,1,0,0,71961,42082
v3.2.4,1,191693,0,0.06,195232,0,0.803,1,0,0,45225,41619
v3.2.4,3,747498,0,8.55,859172,0,23.144,1,0,0,375334,83287
v3.0.4,3,420525,0,0.09,229091,0,0.683,1,0,0,60193,41272
v3.2.4,1,662681,0,0.00,924,0,0.777,0,0,0,0,518
v3.0.4,1,418368,0,0.00,775,0,0.583,0,0,0,0,414
v3.2.4,1,986066,0,0.00,722,0,0.508,0,0,0,0,310
v3.0.4,3,105868,0,0.10,231586,0,0.945,1,0,0,53865,41036
v3.0.4,1,112229,0,0.05,186007,0,0.793,1,0,0,15241,38981
v3.0.4,3,121098,0,0.06,225562,0,0.938,1,0,0,12435,40650
v3.2.3,3,565930,0,8.60,679923,0,2.049,1,0,0,595945,63526
v3.0.4,3,112864,0,0.79,226220,0,0.812,0,0,0,102527,40400
v3.0.4,3,5257,0,0.06,233080,0,0.697,1,0,0,16657,41330
v3.0.4,3,535740,0,0.07,231620,0,1.094,1,0,0,29348,41690
v3.2.4,3,786816,0,20.37,829185,0,19.045,1,0,0,1475432,79717
v3.0.4,3,146481,0,0.06,232930,0,0.879,1,0,0,8901,41103
v3.2.3,1,575206,0,0.08,195826,0,0.958,1,0,0,30106,41514
v3.0.4,3,122060,0,0.13,227458,0,0.962,1,0,0,55835,40406
v3.2.3,1,585822,0,0.00,722,0,0.467,0,0,0,0,310
v3.0.4,1,721383,0,0.06,194054,0,0.823,1,0,0,17984,40129
v3.2.3,3,407653,0,0.00,1024,0,0.921,0,0,0,0,619
v3.2.4,3,218506,0,1.50,841858,0,20.357,1,0,0,194641,80877
v3.0.4,3,394766,0,0.00,472,0,0.52,0,0,0,0,104
v3.2.4,1,656182,0,0.00,1025,0,0.864,0,0,0,0,620
v3.2.3,3,112229,0,1.76,672956,0,2.179,1,0,0,139404,62982
v3.2.4,1,766907,0,0.00,1126,0,0.666,0,0,0,0,722
v3.2.4,3,472749,0,0.00,1126,0,2.105,0,0,0,0,722
v3.2.4,1,988218,0,0.00,1126,0,0.434,0,0,0,0,722
v3.2.4,3,641750,0,5.36,854279,0,23.818,1,0,0,264334,82256
v3.0.4,3,643958,0,0.06,222690,0,0.868,1,0,0,22336,40496
v3.2.3,1,303222,0,0.00,924,0,0.442,0,0,0,0,516
v3.0.4,3,719,0,0.00,977,0,0.453,0,0,0,0,620
v3.0.4,1,969801,0,0.07,191694,0,0.901,1,0,0,19931,39502
v3.2.3,1,696678,0,0.05,195112,0,0.709,1,0,0,22989,41605
v3.2.4,1,42652,0,0.00,924,0,0.616,0,0,0,0,516
v3.2.4,1,936865,0,0.00,924,0,0.608,0,0,0,0,516
v3.2.4,1,330865,0,0.00,823,0,0.494,0,0,0,0,414
v3.2.4,3,476864,0,0.00,924,0,2.096,0,0,0,0,516
v3.2.3,3,12221,0,7.36,678196,0,2.4,1,0,0,495350,63896
v3.2.4,3,550811,0,7.22,852661,0,21.589,1,0,0,437719,81814
v3.2.4,3,330237,0,0.00,1025,0,1.698,0,0,0,0,620
v3.2.3,3,106708,0,0.00,924,0,0.774,0,0,0,0,516
v3.2.3,1,681524,0,0.00,924,0,0.568,0,0,0,0,516
v3.2.4,1,206428,0,0.09,195678,0,0.709,1,0,0,84952,41744
v3.0.4,1,417733,0,0.00,775,0,0.611,0,0,0,0,414
v3.2.3,3,621664,0,56.16,678490,0,1.968,1,0,0,4174318,64674
v3.2.3,3,79365,0,0.00,721,0,0.784,0,0,0,0,309
v3.0.4,1,716301,0,0.08,192255,0,0.891,1,0,0,48021,39715
v3.2.4,1,837129,0,0.06,198082,0,0.821,1,0,0,21976,41545
v3.0.4,3,768958,0,0.00,1078,0,0.436,0,0,0,0,722
v3.2.3,1,486493,0,0.00,621,0,0.464,0,0,0,0,208
v3.2.3,3,303260,0,0.00,823,0,0.915,0,0,0,0,414
v3.2.4,1,674884,0,0.00,722,0,0.61,0,0,0,0,310
v3.2.4,3,664570,0,8.83,847900,0,20.707,1,0,0,625907,81330
v3.2.3,1,210294,0,0.08,188499,0,0.894,1,0,0,43549,40380
v3.2.4,1,837851,0,0.07,194413,0,0.913,1,0,0,20884,41479
v3.0.4,3,191183,0,0.00,1078,0,0.577,0,0,0,0,722
v3.0.4,1,556111,0,0.00,674,0,0.653,0,0,0,0,310
v3.2.3,3,231228,0,9.56,680522,0,2.01,1,0,0,559737,64129
v3.2.4,1,243499,0,0.07,199065,0,1.009,1,0,0,28120,42241
v3.0.4,1,186948,0,0.09,196306,0,0.992,1,0,0,30788,40555
v3.2.4,3,60439,0,0.00,1125,0,1.758,0,0,0,0,721
v3.2.4,1,282965,0,0.06,197649,0,0.739,1,0,0,36864,41414
v3.2.3,3,5257,0,5.42,679060,0,2.061,1,0,0,254830,63968
v3.2.4,1,604154,0,0.05,189617,0,0.733,1,0,0,27584,40386
v3.2.4,1,323350,0,0.00,1126,0,0.596,0,0,0,0,722
v3.2.4,3,81644,0,0.44,842052,0,20.772,1,0,0,98768,81827
v3.0.4,3,778456,0,0.00,1078,0,0.581,0,0,0,0,722
v3.0.4,3,407653,0,0.00,976,0,0.453,0,0,0,0,619
v3.2.4,1,990079,0,0.05,184972,0,0.835,1,0,0,23697,39766
v3.0.4,3,296432,0,0.07,224659,0,0.888,1,0,0,15158,40229
v3.0.4,1,362900,0,0.00,1078,0,0.516,0,0,0,0,722
v3.2.3,3,689149,0,0.00,924,0,0.827,0,0,0,0,518
v3.0.4,1,42652,0,0.00,876,0,0.623,0,0,0,0,516
v3.2.4,3,223325,0,2.07,857089,0,20.414,1,0,0,176631,83260
v3.2.4,1,993378,0,0.00,1126,0,0.474,0,0,0,0,724
v3.2.3,3,181333,0,6.48,678239,0,2.032,1,0,0,394251,63936
v3.2.3,1,933793,0,0.00,1227,0,0.433,0,0,0,0,826
v3.2.4,1,574843,0,0.06,195065,0,0.829,1,0,0,25720,40950
v3.0.4,3,873086,0,0.00,674,0,0.503,0,0,0,0,310
v3.0.4,1,821960,0,0.08,195437,0,0.92,1,0,0,40099,40436
v3.2.3,1,529921,0,0.00,823,0,0.476,0,0,0,0,414
v3.2.3,1,592552,0,0.00,1025,0,0.484,0,0,0,0,620
v3.0.4,3,666106,0,0.08,229616,0,0.831,1,0,0,35753,40551
v3.0.4,3,489817,0,0.00,876,0,0.516,0,0,0,0,516
v3.2.3,3,815554,0,0.36,675956,0,2.363,1,0,0,47841,63194
v3.2.4,1,688965,0,0.05,192385,0,0.843,1,0,0,17854,40703
v3.2.3,3,113844,0,10.99,674626,0,2.399,1,0,0,637424,64032
v3.0.4,1,998516,0,0.00,1078,0,0.449,0,0,0,0,722
v3.2.4,3,150380,0,0.00,924,0,1.759,0,0,0,0,516
