model,deal,seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
v3.2.3,1,667561,0,0.05,196743,0,0.775,1,0,0,29429,41832
v3.0.4,3,807655,0,0.06,233004,0,0.813,1,0,0,19791,41359
v3.0.4,1,981968,0,0.00,977,0,0.639,0,0,0,0,620
v3.0.4,1,781829,0,0.06,193998,0,0.758,1,0,0,53292,40517
v3.2.4,1,706664,0,0.00,924,0,0.487,0,0,0,0,516
v3.0.4,1,588713,0,0.04,188768,0,0.665,1,0,0,15052,39577
v3.2.3,1,20474,0,0.07,195153,0,0.873,1,0,0,47012,41122
v3.2.4,1,723442,0,0.05,196781,0,1.231,1,0,0,21796,41317
v3.0.4,3,833217,0,0.09,221133,0,0.854,1,0,0,56247,40181
v3.2.4,3,464204,0,8.89,851320,0,23.846,1,0,0,356573,82092
v3.2.3,3,585610,0,0.00,1226,0,0.943,0,0,0,0,825
v3.0.4,1,361057,0,0.00,1078,0,0.683,0,0,0,0,722
v3.2.3,1,820270,0,0.09,200945,0,0.771,1,0,0,69271,42275
v3.0.4,1,713425,0,0.06,198162,0,0.884,1,0,0,8948,40792
v3.0.4,1,833292,0,0.07,196345,0,0.791,1,0,0,42223,40592
v3.2.3,1,921814,0,0.07,200938,0,0.751,1,0,0,46485,42366
v3.0.4,1,890185,0,0.00,876,0,0.436,0,0,0,0,518
v3.0.4,1,898419,0,0.00,876,0,0.857,0,0,0,0,516
v3.0.4,3,877282,0,0.06,217282,0,0.803,1,0,0,21541,39293
v3.2.3,3,474081,0,12.39,668404,0,2.038,1,0,0,1080962,62885
v3.2.3,1,700049,0,0.08,199678,0,1.153,1,0,0,34610,41920
v3.2.3,1,876664,0,0.06,196504,0,0.859,1,0,0,27067,41594
v3.2.4,1,21103,0,0.00,1328,0,0.513,0,0,0,0,928
v3.2.3,1,277562,0,0.06,199881,0,0.911,1,0,0,29952,42107
v3.0.4,1,414550,0,0.05,188664,0,0.697,0,0,0,5631,39497
v3.2.4,1,148683,0,0.09,196786,0,0.859,1,0,0,56759,41808
v3.2.4,1,15838,0,0.00,520,0,0.584,0,0,0,0,104
v3.2.3,3,565923,0,0.00,924,0,0.882,0,0,0,0,516
v3.0.4,3,129460,0,0.05,233530,0,0.735,1,0,0,16290,41403
v3.2.4,1,186782,0,0.06,198824,0,0.76,1,0,0,35505,41955
v3.2.4,3,92960,0,0.00,1025,0,1.843,0,0,0,0,620
v3.2.3,3,629972,0,16.65,674153,0,1.867,1,0,0,1430037,63202
v3.0.4,1,556494,0,0.00,573,0,0.57,0,0,0,0,208
v3.2.3,1,518983,0,0.00,924,0,0.511,0,0,0,0,518
v3.0.4,1,114379,0,0.05,188191,0,1.004,1,0,0,12678,39253
v3.0.4,3,786696,0,0.08,221578,0,1.076,1,0,0,28283,39159
v3.2.3,3,837660,0,0.00,722,0,1.006,0,0,0,0,312
v3.2.3,1,634778,0,0.00,924,0,0.527,0,0,0,0,516
v3.0.4,1,857084,0,0.05,188740,0,0.85,1,0,0,17510,38944
v3.2.3,1,620948,0,0.09,195443,0,0.74,0,0,0,20073,41653
v3.2.3,1,371036,0,0.00,1126,0,0.577,0,0,0,0,722
v3.2.3,1,237537,0,0.00,1328,0,0.532,0,0,0,0,928
v3.2.4,1,663471,0,2.10,196147,0,0.807,0,0,0,216214,41396
v3.2.3,1,569620,0,0.00,1126,0,0.55,0,0,0,0,722
v3.2.3,1,336280,0,0.06,191851,0,1.298,1,0,0,52252,41099
v3.2.4,1,435937,0,0.04,195995,0,0.729,1,0,0,8578,41209
v3.0.4,1,288205,0,0.00,876,0,0.453,0,0,0,0,516
v3.2.3,1,946248,0,0.06,194981,0,0.866,1,0,0,29186,41179
v3.2.3,1,98442,0,0.05,199965,0,0.716,1,0,0,24562,42204
v3.2.4,1,492477,0,0.06,198829,0,0.829,1,0,0,24104,42295
v3.2.4,3,587629,0,1.62,851654,0,19.493,1,0,0,170073,82726
v3.2.4,1,792550,0,0.05,188986,0,0.91,1,0,0,15827,40411
v3.2.4,1,837114,0,0.00,1126,0,0.7,0,0,0,0,722
v3.2.3,1,451509,0,0.06,205240,0,0.909,1,0,0,28780,43264
v3.2.3,1,284279,0,0.07,192098,0,0.836,1,0,0,37349,41396
v3.0.4,3,148612,0,0.00,674,0,0.548,0,0,0,0,310
v3.0.4,1,571287,0,0.00,977,0,0.623,0,0,0,0,620
v3.0.4,1,162736,0,0.00,674,0,0.544,0,0,0,0,310
v3.2.4,1,423482,0,0.06,192175,0,0.769,1,0,0,34481,41006
v3.2.3,1,987402,0,0.05,202077,0,0.782,1,0,0,19443,42513
v3.2.3,3,715270,0,18.03,673662,0,2.401,1,0,0,1301178,63144
v3.0.4,1,398295,0,0.00,876,0,0.472,0,0,0,0,516
v3.2.3,1,981968,0,0.00,1025,0,0.592,0,0,0,0,620
v3.0.4,1,496514,0,0.06,187426,0,0.888,1,0,0,13558,38686
v3.2.4,1,69496,0,0.06,195708,0,0.942,1,0,0,15572,41866
v3.2.4,3,788995,0,0.00,924,0,1.855,0,0,0,0,516
v3.2.4,3,392403,0,12.19,850687,0,22.601,1,0,0,655530,82056
v3.2.4,3,148278,0,0.00,924,0,2.027,0,0,0,0,518
v3.2.3,3,227142,0,0.00,1328,0,0.79,0,0,0,0,928
v3.2.3,3,283831,0,10.70,673837,0,2.068,1,0,0,620832,64282
v3.2.3,1,161248,0,0.06,202672,0,1.051,1,0,0,11037,42594
v3.0.4,1,284612,0,0.09,194722,0,0.892,1,0,0,49905,40629
v3.2.4,1,365071,0,0.06,195523,0,0.739,1,0,0,38272,41613
v3.0.4,1,541682,0,0.00,1078,0,0.522,0,0,0,0,722
v3.0.4,1,613869,0,0.00,977,0,0.65,0,0,0,0,620
v3.0.4,1,742542,0,0.00,876,0,0.536,0,0,0,0,516
v3.2.4,3,530642,0,0.00,823,0,1.986,0,0,0,0,414
v3.0.4,3,478839,0,0.00,876,0,0.447,0,0,0,0,516
v3.2.3,1,872187,0,0.00,1328,0,0.451,0,0,0,0,928
v3.2.4,1,442326,0,0.00,722,0,0.463,0,0,0,0,310
v3.0.4,3,416664,0,0.08,233323,0,0.774,1,0,0,35449,41592
v3.2.4,1,890260,0,0.07,196066,0,0.809,1,0,0,19562,41345
v3.2.3,1,773440,0,0.06,190159,0,0.968,1,0,0,15905,40962
v3.2.4,1,995962,0,0.08,201148,0,0.892,1,0,0,46080,42145
v3.2.3,1,891695,0,0.05,195695,0,0.879,1,0,0,21009,41840
v3.0.4,1,22222,0,0.07,190585,0,0.708,1,0,0,41914,39868
v3.2.4,1,258395,0,0.07,183968,0,0.808,1,0,0,41750,39895
v3.2.3,1,842826,0,0.08,196542,0,0.899,1,0,0,63457,41174
v3.0.4,1,402690,0,0.06,191413,0,0.796,1,0,0,17573,39707
v3.2.4,3,801542,0,13.74,849025,0,20.166,1,0,0,1061129,81810
v3.2.3,1,640044,0,0.07,194490,0,0.87,1,0,0,52895,41587
v3.2.4,1,912350,0,0.00,722,0,0.511,0,0,0,0,310
v3.0.4,1,568524,0,0.08,188801,0,0.786,1,0,0,73992,39637
v3.2.3,3,324671,0,0.00,1025,0,0.916,0,0,0,0,620
v3.2.4,1,51152,0,0.05,190880,0,0.78,1,0,0,40192,40323
v3.2.3,1,873211,0,0.07,188819,0,0.888,1,0,0,49535,39791
v3.2.3,1,987307,0,0.09,186379,0,0.946,1,0,0,77084,39819
v3.2.4,1,356578,0,0.00,1126,0,0.631,0,0,0,0,722
v3.2.3,1,623733,0,0.00,823,0,0.536,0,0,0,0,414
v3.0.4,1,179059,0,0.05,196981,0,0.691,1,0,0,38723,40642
v3.2.4,3,613477,0,0.00,1025,0,1.713,0,0,0,0,620
v3.2.3,1,982697,0,0.00,1025,0,0.593,0,0,0,0,620
v3.0.4,1,71665,0,0.07,192441,0,0.839,1,0,0,36542,39922
v3.2.4,1,587976,0,0.00,1025,0,0.6,0,0,0,0,620
v3.0.4,1,272609,0,0.09,194294,0,0.78,1,0,0,60045,40039
v3.2.4,1,981865,0,0.00,823,0,0.595,0,0,0,0,414
v3.2.4,3,542619,0,0.00,924,0,1.457,0,0,0,0,518
v3.2.4,3,680932,0,11.71,845720,0,20.608,1,0,0,820357,81388
v3.2.3,1,563391,0,0.06,197607,0,1.059,0,0,0,3663,41612
v3.0.4,1,961011,0,0.07,192797,0,0.782,1,0,0,52044,39899
v3.0.4,1,386406,0,0.06,198031,0,0.892,1,0,0,10694,40867
v3.0.4,1,423482,0,0.07,186631,0,0.826,1,0,0,47840,39134
v3.0.4,1,753932,0,0.07,188178,0,1.186,1,0,0,39946,39063
v3.2.4,1,147715,0,0.00,924,0,0.579,0,0,0,0,516
v3.2.4,1,365498,0,0.00,1126,0,0.489,0,0,0,0,722
v3.0.4,3,545704,0,0.07,231732,0,0.819,1,0,0,31404,40795
v3.0.4,1,855683,0,0.69,191118,0,0.768,0,0,0,89202,39392
v3.2.4,1,485624,0,0.06,206840,0,0.801,1,0,0,29410,43532
v3.2.3,1,465936,0,0.00,722,0,0.744,0,0,0,0,310
v3.2.4,1,12359,0,0.06,196440,0,0.727,1,0,0,34888,41876
v3.2.4,1,974749,0,0.00,823,0,0.553,0,0,0,0,414
v3.2.4,1,108967,0,0.00,1328,0,0.517,0,0,0,0,928
v3.2.3,1,945237,0,0.00,823,0,0.524,0,0,0,0,414
v3.0.4,3,825901,0,0.08,231466,0,0.803,1,0,0,59139,41729
v3.0.4,3,961118,0,0.07,238674,0,0.834,1,0,0,46477,42540
v3.2.3,3,138809,0,0.00,1227,0,0.924,0,0,0,0,826
v3.2.4,1,174732,0,0.00,1328,0,0.689,0,0,0,0,928
v3.0.4,1,736826,0,0.08,189510,0,0.774,1,0,0,57994,39038
v3.2.4,1,476864,0,0.00,924,0,0.562,0,0,0,0,516
v3.2.3,1,776276,0,0.05,197397,0,0.772,1,0,0,15999,41501
v3.2.3,1,718665,0,0.00,1025,0,0.657,0,0,0,0,620
v3.2.4,3,519177,0,5.50,848201,0,21.174,1,0,0,388030,82171
v3.2.3,1,995962,0,0.08,201148,0,0.84,1,0,0,46080,42145
v3.2.3,1,752210,0,0.00,1227,0,0.614,0,0,0,0,826
v3.2.3,1,743436,0,0.06,191536,0,0.782,1,0,0,31444,40793
v3.2.4,1,697696,0,0.06,198690,0,0.792,1,0,0,49986,41791
v3.2.4,3,555305,0,0.91,847577,0,21.743,1,0,0,88811,81749
v3.2.3,1,392403,0,0.05,199126,0,0.802,1,0,0,27719,41899
v3.2.3,1,105560,0,0.00,823,0,0.564,0,0,0,0,414
v3.2.3,3,485821,0,0.00,722,0,0.864,0,0,0,0,310
v3.2.3,3,537274,0,15.64,685682,0,2.141,1,0,0,1295618,65055
v3.2.3,3,902647,0,11.31,677374,0,2.049,1,0,0,894841,63307
v3.2.4,1,180044,0,0.06,193761,0,0.978,1,0,0,23172,41358
v3.2.3,1,831100,0,0.07,194208,0,0.805,1,0,0,28354,40814
v3.2.3,1,626175,0,0.08,196095,0,0.882,1,0,0,41808,41758
v3.0.4,1,392827,0,0.07,196864,0,0.808,1,0,0,38112,40652
v3.2.3,1,51152,0,0.05,190880,0,0.811,1,0,0,40192,40323
v3.0.4,3,512325,0,0.00,674,0,0.501,0,0,0,0,310
v3.2.4,3,585822,0,0.00,722,0,1.571,0,0,0,0,310
v3.2.4,1,14600,0,0.06,195782,0,0.981,1,0,0,14443,41311
v3.2.4,1,517294,0,0.00,1025,0,0.572,0,0,0,0,620
v3.2.4,3,390455,0,0.88,840380,0,23.404,1,0,0,110105,81359
v3.2.4,1,718118,0,0.05,197210,0,0.816,1,0,0,19793,41474
v3.2.3,1,518440,0,0.06,198005,0,0.944,1,0,0,16426,42154
v3.2.4,3,371660,0,3.05,857589,0,21.374,1,0,0,260338,83203
v3.0.4,1,57532,0,0.00,775,0,0.465,0,0,0,0,416
v3.2.4,1,22222,0,0.07,196129,0,0.781,1,0,0,48736,41740
v3.2.4,1,878776,0,0.06,191280,0,1.255,1,0,0,33527,41065
v3.0.4,1,569620,0,0.00,1078,0,0.485,0,0,0,0,722
v3.2.4,1,873242,0,0.05,192541,0,0.725,1,0,0,17265,41023
v3.2.4,1,472710,0,0.05,190177,0,1.005,1,0,0,21328,40553
v3.0.4,3,869607,0,0.07,228399,0,0.732,1,0,0,34024,40571
v3.2.3,3,678551,0,11.13,678584,0,2.074,1,0,0,706775,64893
v3.2.4,1,134290,0,0.00,722,0,0.894,0,0,0,0,312
v3.2.4,3,559975,0,2.98,841409,0,19.861,1,0,0,267425,81378
v3.2.4,1,58145,0,0.07,190878,0,0.8,1,0,0,50325,41142
v3.0.4,3,587516,0,0.00,876,0,0.587,0,0,0,0,516
v3.2.3,1,819936,0,0.06,191240,0,0.771,1,0,0,31116,41154
v3.2.4,3,971685,0,0.00,722,0,1.553,0,0,0,0,310
v3.2.4,3,523048,0,0.00,1126,0,1.763,0,0,0,0,724
v3.2.4,3,22,0,0.00,1126,0,1.808,0,0,0,0,722
v3.2.3,1,760927,0,0.00,924,0,0.592,0,0,0,0,516
v3.0.4,1,815764,0,0.06,195894,0,0.886,1,0,0,33264,40523
v3.0.4,1,163343,0,0.00,1078,0,0.529,0,0,0,0,722
v3.2.3,3,536105,0,0.00,722,0,0.956,0,0,0,0,310
v3.0.4,1,431983,0,0.00,977,0,0.581,0,0,0,0,620
v3.2.4,1,815554,0,0.08,195964,0,0.922,1,0,0,40525,41215
v3.2.3,1,42462,0,0.00,1328,0,0.558,0,0,0,0,928
v3.2.3,1,360175,0,0.00,1126,0,0.53,0,0,0,0,724
v3.0.4,1,84391,0,0.00,876,0,0.883,0,0,0,0,516
v3.2.4,1,430684,0,0.06,190219,0,0.769,1,0,0,47811,40539
v3.2.4,1,180688,0,0.07,196203,0,0.848,1,0,0,59039,41560
v3.2.4,1,490745,0,0.06,202249,0,0.793,1,0,0,31598,42434
v3.2.4,1,543614,0,0.00,722,0,0.525,0,0,0,0,310
v3.2.4,3,387400,0,6.53,850422,0,20.813,1,0,0,377907,82522
v3.0.4,1,947153,0,0.05,191120,0,0.678,1,0,0,15402,39814
v3.2.3,1,459919,0,0.00,621,0,0.544,0,0,0,0,208
v3.0.4,1,492327,0,0.07,190821,0,0.892,1,0,0,18488,39971
v3.2.3,1,179811,0,0.06,198194,0,0.772,1,0,0,30214,42195
v3.2.3,1,346847,0,0.06,195131,0,0.852,1,0,0,39112,41203
v3.0.4,1,935415,0,0.00,775,0,0.559,0,0,0,0,414
v3.2.3,3,834844,0,0.00,1227,0,1.066,0,0,0,0,826
v3.0.4,3,294291,0,0.05,230064,0,0.715,1,0,0,15090,41697
v3.2.4,3,713777,0,11.64,857356,0,20.533,1,0,0,806777,83272
v3.2.3,1,673223,0,0.08,193745,0,0.73,1,0,0,78386,41311
v3.2.4,1,520475,0,0.07,199803,0,1.173,1,0,0,29287,42155
v3.2.3,1,50497,0,0.00,1025,0,0.483,0,0,0,0,620
v3.2.4,3,936079,0,0.00,621,0,1.491,0,0,0,0,208
v3.0.4,3,834844,0,0.00,1179,0,0.624,0,0,0,0,826
v3.0.4,1,732180,0,0.09,190231,0,0.809,1,0,0,64080,39786
v3.2.3,3,297578,0,14.27,672165,0,1.818,1,0,0,1306815,63560
v3.2.3,3,673518,0,0.00,1126,0,0.958,0,0,0,0,722
v3.2.3,1,568937,0,0.00,1025,0,0.52,0,0,0,0,620
v3.2.4,3,770081,0,4.89,856777,0,20.357,1,0,0,335587,82590
v3.0.4,1,910543,0,0.00,775,0,0.446,0,0,0,0,414
v3.2.4,1,657522,0,0.06,191307,0,0.97,1,0,0,29518,40878
v3.2.3,3,238965,0,0.00,1126,0,0.855,0,0,0,0,724
v3.2.4,1,987402,0,0.06,202077,0,0.969,1,0,0,19443,42513
v3.2.4,1,359267,0,0.06,192991,0,0.823,1,0,0,34775,40683
v3.0.4,1,965702,0,0.05,188790,0,0.821,1,0,0,11553,39632
v3.2.3,3,183107,0,1.55,675816,0,1.962,0,0,0,99957,63568
v3.0.4,1,851095,0,0.06,189707,0,1.027,1,0,0,13147,39383
v3.0.4,1,338840,0,0.08,187581,0,0.716,1,0,0,72724,39283
v3.2.3,1,143482,0,0.00,1126,0,0.501,0,0,0,0,722
v3.2.4,3,678385,0,0.00,721,0,1.834,0,0,0,0,309
v3.2.4,1,238512,0,0.06,196447,0,0.741,1,0,0,28865,41385
v3.2.4,1,664940,0,0.00,924,0,0.594,0,0,0,0,516
v3.0.4,1,229288,0,0.00,876,0,0.528,0,0,0,0,516
v3.2.3,1,387608,0,0.00,1126,0,0.494,0,0,0,0,724
v3.0.4,1,371036,0,0.00,1078,0,0.493,0,0,0,0,722
v3.0.4,1,593011,0,0.00,876,0,0.596,0,0,0,0,516
v3.2.3,3,415488,0,0.00,722,0,0.993,0,0,0,0,312
v3.2.3,1,419779,0,0.06,195658,0,0.721,1,0,0,46364,42066
v3.0.4,1,36554,0,0.00,1078,0,0.578,0,0,0,0,722
v3.0.4,3,770081,0,0.05,232973,0,0.764,1,0,0,23703,41412
v3.2.3,1,426077,0,0.00,1126,0,0.489,0,0,0,0,722
v3.0.4,1,917669,0,0.04,188776,0,0.709,1,0,0,8685,39041
v3.2.3,3,662415,0,0.00,621,0,1.054,0,0,0,0,208
v3.2.4,3,745398,0,0.00,722,0,1.847,0,0,0,0,310
v3.2.4,1,262311,0,0.05,198017,0,0.744,1,0,0,15185,41672
v3.0.4,1,309415,0,0.05,186593,0,0.768,1,0,0,28972,39621
v3.0.4,1,448224,0,0.00,1078,0,0.62,0,0,0,0,722
v3.2.4,1,49002,0,0.00,1126,0,0.48,0,0,0,0,722
v3.0.4,1,499870,0,0.00,876,0,0.557,0,0,0,0,518
v3.0.4,1,623641,0,0.04,190043,0,0.896,0,0,0,3995,39289
v3.2.3,3,191571,0,0.00,621,0,1.131,0,0,0,0,208
v3.0.4,3,668296,0,0.07,231503,0,0.843,1,0,0,34283,41155
v3.2.3,1,803430,0,0.00,924,0,0.674,0,0,0,0,518
v3.2.3,1,92960,0,0.00,1025,0,0.471,0,0,0,0,620
v3.2.4,1,970659,0,0.06,199572,0,0.732,1,0,0,15195,41846
v3.2.4,1,718665,0,0.00,1025,0,0.517,0,0,0,0,620
v3.2.4,1,194687,0,0.06,198770,0,0.928,1,0,0,16851,41920
v3.0.4,1,476864,0,0.00,876,0,0.583,0,0,0,0,516
v3.2.3,1,574145,0,0.06,194000,0,0.843,1,0,0,32199,41473
v3.2.3,1,169109,0,0.00,722,0,0.5,0,0,0,0,310
v3.2.3,1,500187,0,0.07,188330,0,0.842,1,0,0,43646,40291
v3.0.4,3,561305,0,0.06,229713,0,0.972,1,0,0,18868,41142
v3.2.4,1,518440,0,0.06,198005,0,0.921,1,0,0,16426,42154
v3.0.4,3,922074,0,0.07,225713,0,0.799,1,0,0,41720,40903
v3.0.4,3,272127,0,0.07,231940,0,0.812,1,0,0,14685,41598
v3.2.4,1,13086,0,0.06,198786,0,0.815,1,0,0,40675,41920
v3.2.3,3,879637,0,0.00,722,0,1.215,0,0,0,0,310
v3.2.3,1,755021,0,0.05,193766,0,0.848,1,0,0,17015,40831
v3.0.4,1,702122,0,0.07,183051,0,0.698,1,0,0,39888,38503
v3.0.4,1,360878,0,0.05,189274,0,0.869,1,0,0,10748,39860
v3.2.3,1,582657,0,0.05,192896,0,0.777,1,0,0,17743,41323
v3.2.3,1,755012,0,0.00,924,0,0.631,0,0,0,0,516
v3.2.3,1,529111,0,0.06,195390,0,0.804,1,0,0,25953,41678
v3.2.4,1,494729,0,0.05,203923,0,0.781,1,0,0,16275,42943
v3.2.3,3,466956,0,7.89,678485,0,2.042,1,0,0,536849,64028
v3.2.3,1,956139,0,0.07,197432,0,0.997,1,0,0,34637,41941
v3.2.3,3,645579,0,4.62,675118,0,1.866,1,0,0,227293,63672
v3.2.4,1,253798,0,0.06,195063,0,0.838,0,0,0,11416,41232
v3.2.3,1,146751,0,0.07,191437,0,0.778,1,0,0,53317,40918
v3.2.4,1,637105,0,0.06,200546,0,0.912,1,0,0,27258,42518
v3.2.4,1,306488,0,0.06,195508,0,0.857,1,0,0,38668,41253
v3.2.4,1,916214,0,0.06,196085,0,0.754,1,0,0,29147,41798
v3.2.3,1,643016,0,0.08,198459,0,0.97,1,0,0,55220,41829
v3.2.4,1,341702,0,0.00,1025,0,0.875,0,0,0,0,620
v3.2.4,1,732536,0,0.00,924,0,0.742,0,0,0,0,516
v3.0.4,1,800373,0,0.00,876,0,0.459,0,0,0,0,516
v3.2.3,3,666993,0,21.53,662185,0,2.04,1,0,0,1657532,62352
v3.0.4,1,148461,0,0.00,1280,0,0.537,0,0,0,0,928
v3.2.4,3,85633,0,2.26,855339,0,22.689,1,0,0,203220,82676
v3.2.4,1,587248,0,0.04,194927,0,0.825,1,0,0,14908,41033
v3.0.4,3,678162,0,0.00,472,0,0.702,0,0,0,0,104
v3.2.3,3,986450,0,0.00,924,0,1.136,0,0,0,0,516
v3.2.4,1,922135,0,0.05,193011,0,0.709,1,0,0,30533,41253
v3.2.4,3,629901,0,0.00,1226,0,1.7,0,0,0,0,825
v3.0.4,1,319511,0,0.00,876,0,0.432,0,0,0,0,516
v3.2.3,1,98696,0,0.00,924,0,0.466,0,0,0,0,516
v3.2.4,1,640044,0,0.07,194490,0,0.725,1,0,0,52895,41587
v3.0.4,3,488174,0,0.00,674,0,0.561,0,0,0,0,310
v3.0.4,1,628344,0,0.06,191925,0,0.809,1,0,0,48636,39469
v3.0.4,3,519177,0,0.07,226301,0,1.008,1,0,0,37718,41047
v3.2.3,1,860339,0,0.00,1126,0,0.533,0,0,0,0,722
v3.2.3,3,838642,0,24.36,677100,0,1.906,1,0,0,1993831,63826
v3.0.4,1,480337,0,0.05,190019,0,0.887,1,0,0,25215,39717
v3.2.4,1,492235,0,0.00,924,0,0.604,0,0,0,0,516
v3.2.4,1,252930,0,0.06,195226,0,1.039,1,0,0,23926,41679
v3.2.4,1,442276,0,0.06,193520,0,0.779,1,0,0,32486,41219
v3.2.3,3,826835,0,0.00,924,0,1.151,0,0,0,0,516
v3.2.3,1,258395,0,0.07,183968,0,0.824,1,0,0,41750,39895
v3.2.3,1,917669,0,0.06,194320,0,0.936,1,0,0,27347,40913
v3.2.3,3,483864,0,12.17,669049,0,1.947,1,0,0,901428,63369
v3.2.4,1,649243,0,0.05,197119,0,0.823,1,0,0,24693,41382
v3.0.4,1,507559,0,0.05,191434,0,0.809,1,0,0,15545,40237
v3.2.3,3,339495,0,19.18,684036,0,1.996,1,0,0,1730986,64402
v3.2.4,1,814305,0,0.00,924,0,0.543,0,0,0,0,516
v3.2.4,1,192227,0,0.00,722,0,0.558,0,0,0,0,310
v3.0.4,1,725052,0,0.05,195240,0,0.769,1,0,0,11520,40375
v3.0.4,3,252850,0,0.06,230512,0,0.775,1,0,0,22932,40764
v3.0.4,1,865089,0,0.06,190791,0,0.728,1,0,0,34098,39157
v3.2.3,1,970059,0,0.05,194854,0,0.682,1,0,0,21253,40958
v3.0.4,1,313969,0,0.06,190103,0,0.715,1,0,0,32747,39233
v3.0.4,1,575887,0,0.05,189270,0,0.698,1,0,0,14915,39430
v3.0.4,1,673223,0,0.06,188201,0,0.839,1,0,0,34303,39439
v3.2.3,1,222478,0,0.06,199816,0,0.885,1,0,0,38113,42138
v3.2.4,1,414281,0,0.00,924,0,0.604,0,0,0,0,516
v3.2.3,1,818910,0,0.00,1025,0,0.535,0,0,0,0,620
v3.2.4,1,742691,0,0.07,194241,0,0.801,1,0,0,46155,41496
v3.2.4,1,36992,0,0.05,199283,0,0.907,1,0,0,18171,42046
v3.2.3,1,571287,0,0.00,1025,0,0.474,0,0,0,0,620
v3.2.4,3,537274,0,15.63,862873,0,21.95,1,0,0,1078686,83575
v3.2.3,1,278248,0,0.06,197026,0,1.083,1,0,0,26109,41376
v3.2.3,3,148461,0,0.00,1328,0,0.766,0,0,0,0,928
v3.2.3,1,587248,0,0.05,194927,0,0.948,1,0,0,14908,41033
v3.2.3,1,390511,0,0.09,198126,0,1.005,1,0,0,55653,41813
v3.0.4,3,518165,0,0.00,674,0,0.634,0,0,0,0,310
v3.0.4,1,842741,0,0.05,183794,0,0.826,1,0,0,23553,38698
v3.2.3,1,982805,0,0.06,198000,0,0.761,1,0,0,33634,41834
v3.0.4,1,516607,0,0.09,186415,0,0.86,1,0,0,76555,39041
v3.0.4,1,784915,0,0.00,674,0,0.567,0,0,0,0,310
v3.0.4,3,602048,0,0.07,236202,0,0.795,1,0,0,42983,41913
v3.2.4,1,119571,0,0.07,197532,0,0.782,1,0,0,44552,41418
v3.2.4,1,451538,0,0.06,204514,0,0.773,1,0,0,42162,43095
v3.0.4,3,478399,0,0.00,876,0,0.51,0,0,0,0,516
v3.2.4,1,431983,0,0.00,1025,0,0.558,0,0,0,0,620
v3.0.4,3,643687,0,0.06,230329,0,0.747,1,0,0,41362,40981
v3.2.3,1,533562,0,0.06,191954,0,0.851,1,0,0,37599,40967
v3.0.4,3,325572,0,0.07,232732,0,0.944,1,0,0,33912,41419
v3.2.4,1,680478,0,0.07,193149,0,0.819,1,0,0,40385,41177
v3.2.4,3,632961,0,0.00,520,0,1.453,0,0,0,0,104
v3.2.3,3,184695,0,166.97,674732,0,1.959,0,0,0,9043860,63570
v3.2.3,1,728390,0,0.00,924,0,0.55,0,0,0,0,516
v3.0.4,1,936079,0,0.00,573,0,0.527,0,0,0,0,208
v3.2.4,1,514343,0,0.07,198796,0,0.901,1,0,0,31117,41843
v3.0.4,3,41159,0,0.00,977,0,0.491,0,0,0,0,620
v3.2.3,1,580341,0,0.00,520,0,0.532,0,0,0,0,104
v3.0.4,1,182636,0,0.10,196428,0,0.87,1,0,0,80402,40476
v3.2.4,1,300221,0,0.00,1126,0,0.944,0,0,0,0,722
v3.2.3,1,838747,0,0.07,194066,0,0.753,1,0,0,46193,41337
v3.2.4,1,776565,0,0.00,722,0,0.592,0,0,0,0,310
v3.0.4,1,615882,0,0.00,1078,0,0.432,0,0,0,0,722
v3.2.4,1,906422,0,0.00,722,0,0.516,0,0,0,0,310
v3.2.4,3,207230,0,0.00,1226,0,1.68,0,0,0,0,825
v3.2.4,1,287074,0,0.08,195549,0,0.896,1,0,0,53874,41691
v3.0.4,1,41025,0,0.05,187726,0,0.909,1,0,0,12844,38941
v3.0.4,1,866156,0,0.00,876,0,0.497,0,0,0,0,518
v3.0.4,1,418722,0,0.05,192552,0,0.83,1,0,0,13758,40001
v3.0.4,1,191031,0,0.00,674,0,0.601,0,0,0,0,310
v3.2.3,1,461724,0,0.05,199601,0,0.735,1,0,0,15932,41818
v3.2.4,1,272609,0,0.07,199838,0,0.824,1,0,0,42889,41911
v3.2.3,1,353327,0,0.05,194163,0,1.03,1,0,0,18108,41568
v3.2.3,1,532855,0,0.05,193078,0,0.772,1,0,0,16348,41159
v3.0.4,1,333112,0,0.08,194719,0,0.906,1,0,0,83150,40416
v3.2.3,1,20741,0,0.07,199955,0,0.859,1,0,0,27700,41928
v3.2.3,3,678385,0,0.00,721,0,0.859,0,0,0,0,309
v3.2.4,1,981611,0,0.00,1025,0,0.528,0,0,0,0,620
v3.2.4,1,179811,0,0.06,198194,0,0.827,1,0,0,30214,42195
v3.2.3,1,661097,0,0.05,199373,0,0.875,1,0,0,19155,41737
v3.2.4,1,518153,0,0.00,722,0,0.655,0,0,0,0,310
v3.2.3,1,562797,0,0.00,1126,0,0.659,0,0,0,0,722
v3.0.4,1,16113,0,0.05,188076,0,0.81,1,0,0,24262,39268
v3.0.4,1,62036,0,0.06,190840,0,0.799,1,0,0,33292,39544
v3.0.4,1,194687,0,0.05,193226,0,0.789,1,0,0,16861,40048
